date,airline,flights_scheduled,cancelled_flights,weather_condition,weekday,month,holiday_season,high_demand_month,extreme_weather_day,delayed_flights,average_flight_duration,airport_traffic,maintenance_day
2017-01-06,Airline A,178,8,fog,4,1,0,0,0,10,4.268850412644372,4633,0
2017-01-07,Airline A,271,7,snow,5,1,0,0,1,32,2.05739094992392,3365,0
2017-01-08,Airline A,222,19,snow,6,1,0,0,1,43,4.7044955130079,2486,0
2017-01-09,Airline A,273,15,fog,0,1,1,0,0,40,2.3902866112917134,2903,0
2017-01-10,Airline A,205,9,clear,1,1,0,0,1,13,4.327664262504081,2608,0
2017-01-11,Airline A,198,6,clear,2,1,0,0,1,46,3.6275704776667648,2603,1
2017-01-12,Airline A,171,14,rain,3,1,0,0,1,7,2.070870764198183,1304,0
2017-01-13,Airline A,159,8,storm,4,1,0,0,1,13,3.0447339184686926,4783,0
2017-01-14,Airline A,62,3,storm,5,1,0,0,0,11,2.520424331766634,1621,0
2017-01-15,Airline A,204,5,rain,6,1,0,0,0,18,4.646444119482173,4389,0
2017-01-16,Airline A,149,11,fog,0,1,1,0,0,43,4.778144001056679,1219,0
2017-01-17,Airline A,184,14,fog,1,1,0,0,0,33,4.9888651875123795,4486,0
2017-01-18,Airline A,71,18,snow,2,1,0,0,0,49,4.509494523968502,2443,0
2017-01-19,Airline A,123,1,storm,3,1,0,0,1,32,4.69469708239359,1175,0
2017-01-20,Airline A,280,18,snow,4,1,0,0,0,38,3.549232877654975,3938,0
2017-01-21,Airline A,230,19,snow,5,1,1,0,0,2,2.9294834302395505,4596,0
2017-01-22,Airline A,256,19,storm,6,1,0,0,0,17,3.4467694246698257,3459,0
2017-01-23,Airline A,256,1,fog,0,1,1,0,0,23,4.378394515338844,2453,0
2017-01-24,Airline A,181,14,clear,1,1,1,0,0,8,4.005440599058346,1685,0
2017-01-25,Airline A,273,11,fog,2,1,0,0,0,20,1.3269612058670237,3058,0
2017-01-26,Airline A,72,0,fog,3,1,0,0,0,45,3.1885509424166165,1585,0
2017-01-27,Airline A,168,13,snow,4,1,1,0,0,34,2.6003160988738285,1662,0
2017-01-28,Airline A,119,3,snow,5,1,0,0,0,27,2.107738563791243,2432,0
2017-01-29,Airline A,265,10,snow,6,1,0,0,1,31,2.4388588133580122,4739,0
2017-01-30,Airline A,133,6,storm,0,1,0,0,0,46,2.386714181844086,1200,0
2017-01-31,Airline A,299,12,storm,1,1,0,0,0,42,1.698817382713047,1302,0
2017-02-01,Airline A,150,13,rain,2,2,0,0,0,48,3.0544330409894913,1967,0
2017-02-02,Airline A,133,6,snow,3,2,0,0,0,32,4.917735256088808,3342,0
2017-02-03,Airline A,253,10,storm,4,2,0,0,0,19,2.120809788237329,2269,0
2017-02-04,Airline A,210,19,rain,5,2,0,0,1,30,1.833253020105114,1615,0
2017-02-05,Airline A,77,19,snow,6,2,0,0,1,49,3.634533353672614,3672,0
2017-02-06,Airline A,185,10,snow,0,2,0,0,0,44,1.9855389426755434,2813,0
2017-02-07,Airline A,50,8,clear,1,2,0,0,1,40,3.8716690554521587,4871,0
2017-02-08,Airline A,214,3,storm,2,2,0,0,1,18,3.485282933286378,1258,0
2017-02-09,Airline A,112,1,rain,3,2,0,0,1,11,4.6897452910233905,1437,1
2017-02-10,Airline A,71,1,snow,4,2,0,0,0,16,1.9623946933307725,4059,0
2017-02-11,Airline A,119,8,storm,5,2,0,0,1,16,4.429444681087583,4661,0
2017-02-12,Airline A,174,18,rain,6,2,0,0,0,3,3.8477051646831932,3027,0
2017-02-13,Airline A,198,14,clear,0,2,0,0,1,24,2.7632530076254,3142,0
2017-02-14,Airline A,145,17,rain,1,2,0,0,0,28,2.174852044016167,1562,0
2017-02-15,Airline A,212,15,snow,2,2,1,0,1,18,1.9644247395377006,4750,0
2017-02-16,Airline A,128,1,fog,3,2,0,0,0,3,2.7659925843040676,2584,0
2017-02-17,Airline A,54,11,fog,4,2,0,0,0,29,2.370537388542821,3454,0
2017-02-18,Airline A,109,0,clear,5,2,0,0,0,19,3.4338060369186554,2220,0
2017-02-19,Airline A,169,1,snow,6,2,0,0,1,46,2.6146219692665067,3171,0
2017-02-20,Airline A,95,13,snow,0,2,0,0,0,28,1.9182810531070182,1023,0
2017-02-21,Airline A,227,6,storm,1,2,0,0,1,44,4.193489671203198,1043,0
2017-02-22,Airline A,225,16,fog,2,2,0,0,0,19,2.7688571620612468,1159,0
2017-02-23,Airline A,183,14,storm,3,2,1,0,1,10,3.0664726748232165,3610,0
2017-02-24,Airline A,266,16,snow,4,2,0,0,0,42,3.711853126758869,4353,0
2017-02-25,Airline A,105,8,clear,5,2,0,0,1,19,1.9209935634284276,3303,0
2017-02-26,Airline A,159,12,fog,6,2,1,0,0,30,2.3706258739165853,3453,0
2017-02-27,Airline A,236,1,storm,0,2,0,0,0,20,1.8775585462197113,4827,0
2017-02-28,Airline A,297,14,clear,1,2,0,0,0,38,3.5886574201890484,1300,0
2017-03-01,Airline A,281,19,snow,2,3,1,0,1,49,4.426975902352092,2746,0
2017-03-02,Airline A,206,10,rain,3,3,0,0,0,46,2.6254527276553756,3716,0
2017-03-03,Airline A,248,18,rain,4,3,0,0,1,10,1.733621557473577,3227,0
2017-03-04,Airline A,153,13,fog,5,3,0,0,0,6,4.025455432625804,3256,0
2017-03-05,Airline A,126,3,clear,6,3,0,0,0,43,4.990461954214921,4394,0
2017-03-06,Airline A,279,10,storm,0,3,0,0,0,24,1.8049859722572097,4628,0
2017-03-07,Airline A,195,15,clear,1,3,0,0,1,36,1.9226634875688684,2623,0
2017-03-08,Airline A,51,1,fog,2,3,0,0,0,20,4.12937230094653,2765,0
2017-03-09,Airline A,57,1,snow,3,3,0,0,0,7,2.4503265300985673,3314,1
2017-03-10,Airline A,124,8,clear,4,3,0,0,1,9,3.995866745991059,1852,0
2017-03-11,Airline A,274,3,fog,5,3,0,0,0,34,2.3252518898428423,3850,0
2017-03-12,Airline A,231,7,fog,6,3,0,0,1,27,3.9813164094913684,2715,0
2017-03-13,Airline A,174,17,storm,0,3,0,0,1,1,3.878685483634391,3434,0
2017-03-14,Airline A,87,14,snow,1,3,0,0,0,37,4.236013122634274,3151,0
2017-03-15,Airline A,225,1,clear,2,3,0,0,1,42,4.223137586927949,4442,0
2017-03-16,Airline A,76,10,fog,3,3,0,0,0,29,1.2870968302689803,3737,0
2017-03-17,Airline A,69,16,snow,4,3,0,0,1,20,3.694614965519687,2159,0
2017-03-18,Airline A,189,6,storm,5,3,1,0,1,15,2.741354364267307,1830,1
2017-03-19,Airline A,92,7,fog,6,3,0,0,1,40,3.993305809203833,4248,0
2017-03-20,Airline A,238,9,storm,0,3,0,0,0,43,4.760787183358964,3468,0
2017-03-21,Airline A,80,2,snow,1,3,0,0,1,39,2.7185766532103997,1043,0
2017-03-22,Airline A,140,12,storm,2,3,0,0,1,26,1.8163904142937564,1170,0
2017-03-23,Airline A,273,16,clear,3,3,0,0,0,34,3.4324041069212665,4945,0
2017-03-24,Airline A,110,12,storm,4,3,0,0,0,43,1.5363941796114369,2226,0
2017-03-25,Airline A,251,18,rain,5,3,0,0,1,44,1.6880959613754505,2334,0
2017-03-26,Airline A,244,8,rain,6,3,0,0,1,6,4.809778756564363,2115,0
2017-03-27,Airline A,158,15,rain,0,3,1,0,1,41,1.5624909619738685,4979,0
2017-03-28,Airline A,140,4,rain,1,3,0,0,0,27,3.4212731276338264,2394,0
2017-03-29,Airline A,212,8,clear,2,3,0,0,1,10,4.160720687655282,2679,0
2017-03-30,Airline A,144,8,fog,3,3,1,0,0,29,2.9548274503813934,4280,0
2017-03-31,Airline A,192,5,rain,4,3,1,0,1,12,3.915209682880602,1884,0
2017-04-01,Airline A,193,9,rain,5,4,0,0,1,49,3.296075198977399,3854,0
2017-04-02,Airline A,62,17,fog,6,4,0,0,0,28,4.9930582305608375,4115,0
2017-04-03,Airline A,162,10,rain,0,4,0,0,0,45,1.3180011916854095,4447,0
2017-04-04,Airline A,84,14,fog,1,4,0,0,1,21,1.9266843279931716,2280,1
2017-04-05,Airline A,293,6,rain,2,4,0,0,1,13,3.285681168073206,1901,0
2017-04-06,Airline A,252,13,fog,3,4,0,0,1,48,3.0473209664945,4588,0
2017-04-07,Airline A,236,7,fog,4,4,0,0,1,46,1.3741077604395446,4738,0
2017-04-08,Airline A,198,18,snow,5,4,0,0,0,40,3.192301596417113,1722,0
2017-04-09,Airline A,292,14,storm,6,4,0,0,0,33,1.436605592196365,4640,0
2017-04-10,Airline A,231,18,fog,0,4,0,0,1,14,3.7642215079158268,1855,0
2017-04-11,Airline A,252,17,rain,1,4,0,0,1,35,3.6088624015159367,2972,0
2017-04-12,Airline A,207,16,clear,2,4,1,0,0,46,1.2659964533109984,4487,0
2017-04-13,Airline A,97,2,fog,3,4,0,0,0,2,2.8663427795053225,1804,0
2017-04-14,Airline A,294,2,rain,4,4,1,0,0,49,3.8446168561154197,2577,0
2017-04-15,Airline A,84,6,fog,5,4,0,0,1,47,4.20274914765293,1995,0
2017-04-16,Airline A,135,9,snow,6,4,1,0,0,42,1.1456980179009548,4388,0
2017-04-17,Airline A,215,16,clear,0,4,0,0,0,0,2.8694523094704576,3820,0
2017-04-18,Airline A,208,14,clear,1,4,0,0,1,22,4.950482886568655,1080,0
2017-04-19,Airline A,255,7,rain,2,4,0,0,1,11,2.5350204330523654,2079,0
2017-04-20,Airline A,201,16,storm,3,4,0,0,1,15,3.136488487708909,4015,0
2017-04-21,Airline A,163,2,snow,4,4,0,0,0,9,2.1968442751096715,4968,0
2017-04-22,Airline A,226,3,storm,5,4,0,0,1,10,1.220272524211354,3766,0
2017-04-23,Airline A,273,7,clear,6,4,0,0,1,9,4.614379105419115,2955,0
2017-04-24,Airline A,149,12,clear,0,4,1,0,1,43,3.525689773144606,2592,0
2017-04-25,Airline A,209,0,storm,1,4,0,0,1,41,3.0925202615589535,3958,0
2017-04-26,Airline A,232,17,fog,2,4,0,0,1,32,4.2439272772836345,4235,0
2017-04-27,Airline A,256,10,storm,3,4,0,0,0,25,1.5882706630025676,1159,0
2017-04-28,Airline A,284,5,storm,4,4,0,0,1,9,4.475989215435982,1967,0
2017-04-29,Airline A,235,15,fog,5,4,0,0,1,37,3.4378928334662526,3455,0
2017-04-30,Airline A,148,18,fog,6,4,0,0,0,9,3.8337744885770433,3130,0
2017-05-01,Airline A,52,16,fog,0,5,0,0,1,15,3.4826962532384487,3566,0
2017-05-02,Airline A,257,17,snow,1,5,0,0,1,16,4.292161974330227,2235,1
2017-05-03,Airline A,246,10,clear,2,5,0,0,0,25,4.170884900832695,4513,0
2017-05-04,Airline A,134,13,clear,3,5,0,0,0,21,3.2874414164451813,1265,0
2017-05-05,Airline A,174,11,fog,4,5,1,0,0,7,4.360118501219302,2097,0
2017-05-06,Airline A,187,19,fog,5,5,0,0,0,10,4.141726443335221,1613,0
2017-05-07,Airline A,132,6,snow,6,5,0,0,0,2,3.0136969646020906,2684,0
2017-05-08,Airline A,74,16,snow,0,5,0,0,0,12,1.377063144753707,4112,0
2017-05-09,Airline A,117,4,rain,1,5,0,0,0,44,4.468824846892466,1449,0
2017-05-10,Airline A,110,13,storm,2,5,0,0,1,44,2.501519096558457,3072,0
2017-05-11,Airline A,78,12,clear,3,5,0,0,1,37,4.277259324765563,3123,0
2017-05-12,Airline A,176,11,clear,4,5,0,0,1,42,4.089227620410454,2675,0
2017-05-13,Airline A,68,13,snow,5,5,0,0,1,38,1.3401261868066503,4614,0
2017-05-14,Airline A,220,8,storm,6,5,0,0,0,7,2.089164539815562,4110,0
2017-05-15,Airline A,243,3,snow,0,5,0,0,0,9,4.3101353931028665,1874,0
2017-05-16,Airline A,123,18,rain,1,5,0,0,0,39,3.330171079996964,1054,1
2017-05-17,Airline A,110,0,rain,2,5,0,0,1,45,2.2905546425350987,4505,0
2017-05-18,Airline A,220,12,rain,3,5,0,0,0,28,1.633229343649857,3141,0
2017-05-19,Airline A,202,5,snow,4,5,0,0,0,29,2.7319197347491926,1435,0
2017-05-20,Airline A,69,0,storm,5,5,0,0,0,48,3.5124422744753017,4771,0
2017-05-21,Airline A,97,16,fog,6,5,0,0,0,19,2.409608616626057,2179,0
2017-05-22,Airline A,260,2,clear,0,5,0,0,0,1,3.4053669193366156,4644,0
2017-05-23,Airline A,136,16,fog,1,5,0,0,1,34,4.25028465373663,3092,0
2017-05-24,Airline A,201,1,storm,2,5,0,0,0,38,2.0827459109027218,1942,0
2017-05-25,Airline A,188,6,snow,3,5,0,0,1,0,1.3582492021785706,2182,1
2017-05-26,Airline A,159,0,snow,4,5,0,0,0,44,1.7188880635341066,1913,0
2017-05-27,Airline A,275,14,snow,5,5,0,0,0,36,1.949045971361341,2456,0
2017-05-28,Airline A,232,3,rain,6,5,0,0,1,9,1.5182221043458513,3361,0
2017-05-29,Airline A,77,5,rain,0,5,0,0,0,26,2.6240068061534956,4115,0
2017-05-30,Airline A,246,12,rain,1,5,0,0,1,13,2.3063407530719835,1456,0
2017-05-31,Airline A,240,12,fog,2,5,0,0,0,9,2.5347351191830927,2920,0
2017-06-01,Airline A,108,19,clear,3,6,0,1,0,33,2.440673051450643,2612,0
2017-06-02,Airline A,182,0,snow,4,6,0,1,0,11,1.9951002320334927,3943,0
2017-06-03,Airline A,100,1,snow,5,6,0,1,1,22,3.5628620371745976,4144,0
2017-06-04,Airline A,198,5,fog,6,6,1,1,1,46,1.9675067040052583,3070,0
2017-06-05,Airline A,61,10,clear,0,6,0,1,0,3,4.725137438203166,4418,0
2017-06-06,Airline A,99,17,clear,1,6,1,1,1,13,2.2747292968805297,1231,0
2017-06-07,Airline A,181,12,fog,2,6,1,1,1,26,4.812782090776187,2105,0
2017-06-08,Airline A,295,11,snow,3,6,0,1,0,39,1.7596664794115675,2006,0
2017-06-09,Airline A,162,19,storm,4,6,0,1,0,17,1.3445640214477508,3005,0
2017-06-10,Airline A,219,6,storm,5,6,0,1,1,13,2.2305621992627604,4972,0
2017-06-11,Airline A,261,19,clear,6,6,0,1,0,35,2.288899365438207,2346,0
2017-06-12,Airline A,215,6,clear,0,6,0,1,0,0,4.234083887074407,4736,0
2017-06-13,Airline A,202,6,snow,1,6,0,1,1,13,4.092328035747507,2399,0
2017-06-14,Airline A,63,1,clear,2,6,0,1,0,48,1.7426711517947409,2127,0
2017-06-15,Airline A,252,10,fog,3,6,1,1,1,47,4.69053708479328,2493,0
2017-06-16,Airline A,81,0,storm,4,6,0,1,1,33,2.416663700159253,3617,0
2017-06-17,Airline A,188,12,storm,5,6,0,1,0,25,4.949101100049007,4055,0
2017-06-18,Airline A,238,11,clear,6,6,1,1,1,44,4.86087543523287,3643,0
2017-06-19,Airline A,195,12,fog,0,6,0,1,0,5,2.091652283122141,3899,0
2017-06-20,Airline A,204,6,clear,1,6,0,1,0,45,2.804266389673959,3865,0
2017-06-21,Airline A,104,11,clear,2,6,0,1,0,36,4.379608723904733,1498,0
2017-06-22,Airline A,231,16,fog,3,6,0,1,0,22,2.207601835202501,3319,0
2017-06-23,Airline A,259,7,fog,4,6,0,1,0,43,2.7961526501808724,3136,0
2017-06-24,Airline A,169,2,rain,5,6,0,1,1,44,1.7704651912027942,1205,1
2017-06-25,Airline A,264,6,storm,6,6,0,1,0,15,2.9882297585828628,4140,0
2017-06-26,Airline A,124,18,clear,0,6,0,1,0,31,2.0944657233098343,3193,0
2017-06-27,Airline A,70,19,snow,1,6,0,1,0,6,1.4552196999533455,3368,0
2017-06-28,Airline A,221,7,clear,2,6,0,1,0,43,3.7652812471197543,3686,0
2017-06-29,Airline A,182,13,clear,3,6,0,1,0,46,2.4306328787833364,4372,0
2017-06-30,Airline A,136,13,snow,4,6,0,1,0,16,3.127190014320602,2080,0
2017-07-01,Airline A,218,1,storm,5,7,0,1,1,4,3.2162920317439627,2370,0
2017-07-02,Airline A,108,5,rain,6,7,0,1,0,11,3.3622926101209725,4625,0
2017-07-03,Airline A,138,15,fog,0,7,1,1,0,25,4.082440611821848,2385,0
2017-07-04,Airline A,282,8,rain,1,7,0,1,0,7,3.87064663591117,3338,0
2017-07-05,Airline A,231,14,clear,2,7,0,1,1,8,4.037442575858988,3947,0
2017-07-06,Airline A,251,18,clear,3,7,0,1,0,31,4.247972401337291,3538,1
2017-07-07,Airline A,199,14,snow,4,7,0,1,1,43,2.580535344575356,4065,0
2017-07-08,Airline A,132,11,snow,5,7,0,1,1,21,4.174576858886648,4624,0
2017-07-09,Airline A,114,8,clear,6,7,0,1,0,45,2.435359435755092,4535,0
2017-07-10,Airline A,113,15,rain,0,7,0,1,1,7,2.664596390175621,3705,0
2017-07-11,Airline A,120,5,rain,1,7,0,1,0,27,4.609397099250195,2152,0
2017-07-12,Airline A,53,19,storm,2,7,0,1,0,8,3.7015511922761855,4578,0
2017-07-13,Airline A,242,14,clear,3,7,0,1,0,46,1.998453414393714,3391,0
2017-07-14,Airline A,192,12,fog,4,7,0,1,1,34,3.662293762479316,1863,0
2017-07-15,Airline A,153,9,fog,5,7,0,1,0,20,1.613863932964172,2853,0
2017-07-16,Airline A,253,13,rain,6,7,0,1,0,32,2.0420759728604603,1669,0
2017-07-17,Airline A,199,2,snow,0,7,0,1,0,5,1.2247573607526894,2896,0
2017-07-18,Airline A,263,11,snow,1,7,0,1,1,47,3.721954699988684,3536,0
2017-07-19,Airline A,291,0,rain,2,7,0,1,1,9,4.79257259679736,4247,0
2017-07-20,Airline A,224,15,storm,3,7,0,1,1,13,4.73283773572145,4914,0
2017-07-21,Airline A,258,9,clear,4,7,0,1,1,39,4.231718257636766,3712,0
2017-07-22,Airline A,142,8,fog,5,7,0,1,0,1,1.6407805303372034,1993,0
2017-07-23,Airline A,223,17,rain,6,7,0,1,0,32,4.376055265840151,3999,0
2017-07-24,Airline A,191,0,snow,0,7,1,1,0,38,1.011607209673632,2306,0
2017-07-25,Airline A,227,9,clear,1,7,0,1,1,15,4.665427238198388,3091,0
2017-07-26,Airline A,197,6,fog,2,7,0,1,0,49,3.8158975329096934,2400,0
2017-07-27,Airline A,227,9,storm,3,7,0,1,0,19,1.7000976923143836,1612,0
2017-07-28,Airline A,161,11,rain,4,7,1,1,1,2,3.2568753007292304,3668,0
2017-07-29,Airline A,210,10,clear,5,7,0,1,1,44,3.5078670227234854,4692,0
2017-07-30,Airline A,168,8,fog,6,7,0,1,1,34,2.0725745388438916,1309,0
2017-07-31,Airline A,108,4,storm,0,7,0,1,0,32,4.40464540772582,4485,0
2017-08-01,Airline A,92,3,snow,1,8,0,0,1,28,3.0510528631719205,3787,0
2017-08-02,Airline A,256,19,clear,2,8,0,0,0,44,3.257664048875954,3906,0
2017-08-03,Airline A,61,12,rain,3,8,1,0,1,14,4.544447173838586,2558,0
2017-08-04,Airline A,89,7,fog,4,8,0,0,1,2,3.6186339267958285,1973,0
2017-08-05,Airline A,167,15,snow,5,8,0,0,0,28,3.359951745071116,2959,0
2017-08-06,Airline A,69,0,snow,6,8,1,0,0,4,1.5037756725483766,4575,0
2017-08-07,Airline A,271,16,fog,0,8,0,0,0,44,3.1666746823496377,4944,0
2017-08-08,Airline A,215,14,fog,1,8,0,0,1,33,4.655719501430694,2518,0
2017-08-09,Airline A,180,14,fog,2,8,0,0,0,33,3.4260802599206532,1038,0
2017-08-10,Airline A,205,17,clear,3,8,0,0,0,41,2.1385075160629823,2829,0
2017-08-11,Airline A,233,5,rain,4,8,0,0,0,19,4.31551896228606,1592,0
2017-08-12,Airline A,139,1,snow,5,8,0,0,1,6,2.7373631217181034,1136,0
2017-08-13,Airline A,143,4,storm,6,8,0,0,1,3,1.316663102476936,4791,0
2017-08-14,Airline A,62,18,fog,0,8,0,0,1,10,2.9328531130246693,4086,0
2017-08-15,Airline A,254,6,rain,1,8,0,0,0,33,4.046087442364339,3100,0
2017-08-16,Airline A,115,8,storm,2,8,0,0,0,18,4.674065387883964,1234,0
2017-08-17,Airline A,86,1,clear,3,8,0,0,0,20,3.6580816661950153,4618,0
2017-08-18,Airline A,226,6,snow,4,8,0,0,1,14,4.354857780428027,3454,0
2017-08-19,Airline A,279,13,rain,5,8,1,0,1,16,3.99886342723895,1207,0
2017-08-20,Airline A,115,14,rain,6,8,0,0,1,36,1.7286997441502021,3113,0
2017-08-21,Airline A,85,11,snow,0,8,0,0,0,21,4.936673548213458,4520,0
2017-08-22,Airline A,231,19,snow,1,8,0,0,0,7,1.2257884907017513,1873,0
2017-08-23,Airline A,75,3,fog,2,8,0,0,0,10,2.0957620422515655,2608,0
2017-08-24,Airline A,124,12,snow,3,8,0,0,0,8,4.053623937958946,3045,0
2017-08-25,Airline A,249,8,rain,4,8,0,0,1,5,1.5360013146753126,2803,0
2017-08-26,Airline A,157,11,fog,5,8,0,0,0,43,3.2719549462340707,4868,0
2017-08-27,Airline A,217,9,snow,6,8,0,0,0,8,3.5226871320552435,4929,0
2017-08-28,Airline A,92,8,storm,0,8,0,0,0,45,3.7499127477371594,3885,1
2017-08-29,Airline A,199,6,storm,1,8,0,0,0,14,1.6426032696435433,1864,0
2017-08-30,Airline A,197,11,snow,2,8,0,0,0,14,1.8297998050232271,2076,0
2017-08-31,Airline A,57,15,rain,3,8,1,0,0,1,1.495822364443824,1435,0
2017-09-01,Airline A,78,14,fog,4,9,0,0,0,31,1.685024557859093,4580,0
2017-09-02,Airline A,89,6,fog,5,9,0,0,0,36,4.332100111591371,3730,0
2017-09-03,Airline A,267,7,fog,6,9,0,0,1,5,1.4549115560366075,4906,0
2017-09-04,Airline A,207,6,clear,0,9,0,0,1,24,2.6057653126693467,3877,0
2017-09-05,Airline A,258,10,snow,1,9,0,0,1,11,1.0617080080952808,3134,0
2017-09-06,Airline A,177,3,clear,2,9,0,0,0,45,4.054253138886134,2136,0
2017-09-07,Airline A,133,17,clear,3,9,0,0,1,32,4.828774347477259,4082,0
2017-09-08,Airline A,165,18,storm,4,9,0,0,0,17,2.1973566657300236,1323,0
2017-09-09,Airline A,232,6,fog,5,9,0,0,0,37,2.2196364647535107,3822,0
2017-09-10,Airline A,193,12,clear,6,9,1,0,1,6,3.295766556046388,2324,0
2017-09-11,Airline A,223,8,rain,0,9,0,0,1,40,1.524498877933048,4719,0
2017-09-12,Airline A,111,17,snow,1,9,0,0,0,18,3.408080843264072,1664,0
2017-09-13,Airline A,284,6,rain,2,9,0,0,0,23,3.2010774452502972,2558,0
2017-09-14,Airline A,56,19,fog,3,9,0,0,0,29,2.596903826537764,4279,0
2017-09-15,Airline A,257,15,storm,4,9,1,0,0,46,3.803388873623915,1917,0
2017-09-16,Airline A,94,4,rain,5,9,0,0,0,14,3.174423540444042,2919,0
2017-09-17,Airline A,236,6,rain,6,9,1,0,0,21,4.375876514109887,3760,0
2017-09-18,Airline A,288,5,clear,0,9,0,0,0,0,3.9080250118457767,2716,0
2017-09-19,Airline A,233,1,rain,1,9,0,0,1,45,3.3214736304503623,2774,0
2017-09-20,Airline A,225,6,storm,2,9,0,0,1,31,2.269080772492225,4920,0
2017-09-21,Airline A,204,8,rain,3,9,0,0,0,48,1.114992507257849,1327,0
2017-09-22,Airline A,230,12,rain,4,9,1,0,0,29,2.4853105711158587,1769,0
2017-09-23,Airline A,264,16,fog,5,9,0,0,1,30,4.09212447929821,3954,0
2017-09-24,Airline A,137,16,storm,6,9,0,0,1,9,4.565283847643666,1273,0
2017-09-25,Airline A,122,14,rain,0,9,0,0,0,16,4.403982838833619,4697,0
2017-09-26,Airline A,212,17,fog,1,9,0,0,1,19,2.478039696420964,2566,0
2017-09-27,Airline A,228,14,snow,2,9,0,0,1,21,1.119514607358365,3220,0
2017-09-28,Airline A,261,10,rain,3,9,0,0,0,19,4.749943438729815,4217,0
2017-09-29,Airline A,86,11,rain,4,9,0,0,1,0,3.734611057208904,1924,0
2017-09-30,Airline A,283,16,fog,5,9,0,0,0,3,2.918251024845172,3588,0
2017-10-01,Airline A,258,11,fog,6,10,0,0,0,28,4.1136784280465015,2727,0
2017-10-02,Airline A,288,6,fog,0,10,0,0,0,43,1.3577500953682602,2625,0
2017-10-03,Airline A,272,6,rain,1,10,0,0,0,27,1.3479299593799126,2067,0
2017-10-04,Airline A,168,9,clear,2,10,0,0,1,0,3.828761871349307,2200,0
2017-10-05,Airline A,106,15,clear,3,10,0,0,1,10,1.2705421969421828,2302,0
2017-10-06,Airline A,57,10,fog,4,10,0,0,0,41,1.1964306633486985,4388,0
2017-10-07,Airline A,256,15,clear,5,10,0,0,0,26,3.881116267845702,4997,1
2017-10-08,Airline A,144,1,snow,6,10,0,0,0,39,3.965685480560458,2273,0
2017-10-09,Airline A,166,1,clear,0,10,0,0,0,25,2.6511645339279983,3264,0
2017-10-10,Airline A,271,17,clear,1,10,0,0,1,17,2.566442458812109,2875,0
2017-10-11,Airline A,159,4,rain,2,10,0,0,1,16,2.7680889349178157,3565,0
2017-10-12,Airline A,69,13,clear,3,10,1,0,0,41,2.476009086988576,2031,0
2017-10-13,Airline A,173,7,fog,4,10,0,0,0,47,2.7846134506042772,3133,0
2017-10-14,Airline A,280,5,rain,5,10,0,0,0,32,1.7421977081655138,4058,0
2017-10-15,Airline A,102,8,clear,6,10,0,0,0,38,3.3359579870586322,4431,0
2017-10-16,Airline A,168,5,snow,0,10,1,0,0,41,3.068181431065294,4108,0
2017-10-17,Airline A,61,16,rain,1,10,0,0,1,48,3.6620055062010177,3928,0
2017-10-18,Airline A,226,7,rain,2,10,0,0,0,28,1.7302764391017287,2301,0
2017-10-19,Airline A,66,2,rain,3,10,0,0,0,36,1.3555270347604291,1503,0
2017-10-20,Airline A,113,11,clear,4,10,0,0,1,40,4.224277546221158,3101,0
2017-10-21,Airline A,91,12,fog,5,10,0,0,0,15,4.616412102756753,1417,0
2017-10-22,Airline A,143,17,storm,6,10,0,0,0,41,1.6882814236973203,4850,0
2017-10-23,Airline A,206,10,storm,0,10,0,0,0,23,2.664121467033468,2371,0
2017-10-24,Airline A,196,1,storm,1,10,0,0,1,4,3.900795733573087,3670,1
2017-10-25,Airline A,287,13,clear,2,10,0,0,1,30,3.0978219409032888,4791,0
2017-10-26,Airline A,60,0,snow,3,10,1,0,0,34,3.2676096116125293,4627,0
2017-10-27,Airline A,147,14,rain,4,10,0,0,1,10,2.368469635906862,4626,0
2017-10-28,Airline A,227,17,rain,5,10,0,0,0,1,1.4799059226669025,4885,0
2017-10-29,Airline A,120,17,fog,6,10,0,0,0,20,4.842038082137913,4235,0
2017-10-30,Airline A,157,16,rain,0,10,0,0,1,6,3.9736359045256266,4855,0
2017-10-31,Airline A,107,0,fog,1,10,0,0,0,13,2.283681334070986,4070,0
2017-11-01,Airline A,83,13,clear,2,11,0,1,0,16,3.859046633177271,4951,0
2017-11-02,Airline A,69,19,storm,3,11,0,1,0,33,2.563036142240431,4896,0
2017-11-03,Airline A,99,15,fog,4,11,0,1,0,34,1.7801506866497654,1131,0
2017-11-04,Airline A,151,3,fog,5,11,1,1,1,4,3.711548037060144,2305,0
2017-11-05,Airline A,265,5,rain,6,11,0,1,0,15,2.6421097071918136,4053,0
2017-11-06,Airline A,187,15,clear,0,11,0,1,0,16,1.4605483920889153,4787,0
2017-11-07,Airline A,209,19,storm,1,11,1,1,0,48,2.335426523154279,4578,0
2017-11-08,Airline A,101,5,clear,2,11,0,1,1,8,2.5637506384135786,1927,0
2017-11-09,Airline A,64,14,storm,3,11,0,1,1,13,2.548319011872393,2141,1
2017-11-10,Airline A,278,0,snow,4,11,0,1,1,30,3.286997418231998,2286,0
2017-11-11,Airline A,133,6,clear,5,11,0,1,1,40,2.747398096216546,1276,0
2017-11-12,Airline A,180,10,snow,6,11,0,1,0,33,3.961546922380679,2297,0
2017-11-13,Airline A,86,0,storm,0,11,0,1,0,19,3.4921195264528917,4297,0
